miRNAs,logFC,AveExpr,t,P.Value,adj.P.Val,B
hsa-miR-3150a-5p,-2.29958854213159,9.28707618241266,-6.23267222407694,7.063044392415e-06,0.000190885654293709,3.79280417410208
hsa-miRPlus-A1086,-2.31115774946285,5.34358264509523,-7.43934339808729,6.84216298182407e-07,3.47281491833558e-05,6.13344515553357
hsa-miR-375,-2.35269726565462,9.12134164211341,-6.86984824695727,2.00904283252595e-06,8.04003487401248e-05,5.05396973954847
hsa-miR-4325,-2.35920811541411,11.1490749542738,-4.89047727016472,0.000118152298646374,0.00164513981133064,0.971756041959783
hsa-miR-3130-3p,-2.39603421386915,5.24534712188547,-8.64889360746792,8.01159761312453e-08,6.41235947419698e-06,8.27578077221342
hsa-miR-26a-5p,-2.41764628030381,10.7376278045461,-5.6618826325843,2.27968910979579e-05,0.000465101278184807,2.61772896893161
hsa-miR-543,-2.44111885167201,5.45797615919759,-5.61748562279317,2.50152625313878e-05,0.000500545781998251,2.5246687837733
hsa-miR-223-3p,-2.45916633830512,10.7649478275168,-7.58130883336797,5.26673125620313e-07,2.74001693603968e-05,6.39543287302347
hsa-let-7d-3p,-2.4658004955453,8.78515973587974,-5.01977193149814,8.92819637835781e-05,0.00139486763787123,1.25149220397693
hsa-miR-30a-3p,-2.4692254122233,7.51588209012537,-5.79113848571665,1.74205328456799e-05,0.000385660945232552,2.88734831903837
hsa-miR-4289,-2.47526673568759,8.01731635945811,-7.18743423216513,1.09588142419989e-06,5.06784276391106e-05,5.66157817092936
hsa-miR-103a-3p,-2.47858765954993,10.5943725959315,-6.38372128627436,5.21689658158445e-06,0.000162035250541451,4.09676264483047
hsa-miR-5701,-2.49631984193856,8.94306180939024,-6.51846995088125,3.99163199227607e-06,0.000129790408998851,4.36533389461278
hsa-miR-423-3p,-2.57108803403083,8.68233327134693,-4.64765823310442,0.000200777134838738,0.00239023769691052,0.443220351177055
hsa-miR-635,-2.61056879469395,7.71973051359099,-11.4700126938127,1.05590451376331e-09,3.66222882190243e-07,12.5437825407466
hsa-miR-4791,-2.62499927788001,9.09118817584106,-5.47208222576654,3.39630947944332e-05,0.000631046430957282,2.21833234425103
hsa-miR-26b-5p,-2.68683353532072,11.5689227185797,-6.25211292443543,6.79177272218988e-06,0.000187188863864814,3.83209492319577
hsa-miR-374a-3p,-2.73628999046426,5.75732107541741,-13.8738130888542,4.80901628448496e-11,5.0037814440066e-08,15.5139907113611
hsa-miR-148a-3p,-2.77086336276108,6.50902369406211,-8.70380959500313,7.30065003738839e-08,6.0770610911221e-06,8.36829740122479
hsa-miR-374b-3p,-2.77208286763708,7.58602171000093,-10.8007289067088,2.7318734105478e-09,8.12146938192853e-07,11.6153358703516
hsa-miR-222-3p,-2.80063759170494,9.33358177735972,-4.94252197464606,0.000105531027538904,0.001533763814377,1.08451443092339
hsa-miR-744-3p,-2.83804445264591,9.05619072012007,-3.91956916003602,0.00100671093324752,0.00926975863755788,-1.15422520180771
hsa-miR-4775,-2.85305081842604,7.30946962909339,-6.69261049353686,2.83449606044423e-06,9.72966032468594e-05,4.7087489579437
hsa-miR-30c-1-3p,-2.86096242951804,8.36609749707118,-7.61093190924197,4.98854451922477e-07,2.7065646633712e-05,6.44974290241522
hsa-miR-93-5p,-2.8652996680413,9.88241445582015,-4.40364971506025,0.000343624196638062,0.00380362741065855,-0.0910451172216034
hsa-miR-424-5p,-2.87960607574031,8.30233040745712,-4.71871138703945,0.000171834839749706,0.00213641381291268,0.598260085576464
hsa-miR-20b-5p,-2.89189069343913,6.23202084564941,-10.2067405310504,6.59488241527691e-09,1.37239503061912e-06,10.749631810961
hsa-miR-363-3p,-2.91638444145721,7.800397454725,-4.82316548912287,0.000136790517311695,0.00181312781226521,0.825626635655535
hsa-let-7f-5p,-2.92500272687246,9.75513526212527,-4.9490678685715,0.000104044047204972,0.001533763814377,1.09868192354
hsa-miR-21-5p,-2.98988964603483,10.9454554179371,-8.20182663604527,1.73141633570167e-07,1.20102579819839e-05,7.50745990199716
hsa-miR-363-5p,-2.99347703766107,5.89892369435705,-9.60225778907521,1.68108180779592e-08,2.21932138738058e-06,9.82591512038395
hsa-miR-505-3p,-2.99825162972715,7.46501497589493,-6.94481504338468,1.73907333036907e-06,7.23802320099607e-05,5.19867185367625
hsa-miR-27a-5p,-3.00433851844413,6.76716248771975,-4.68797103469161,0.000183796657691397,0.00224500002925676,0.531218961820529
hsa-miR-424-3p,-3.03875234851334,6.9465387456437,-6.73753465385628,2.59663297881808e-06,9.64927362307218e-05,4.79666407295769
hsa-miR-342-3p,-3.04839488156101,7.00208076776332,-6.36790853512247,5.38424585983988e-06,0.000164773759328335,4.06508512130036
hsa-miR-17-5p,-3.07418860845334,8.29211921375411,-7.37880684369588,7.65621944813794e-07,3.70525410966862e-05,6.02086622810768
hsa-miR-4774-5p,-3.13936323809053,7.30116491862852,-6.71413945768867,2.71780964150338e-06,9.72966032468594e-05,4.7509152914754
hsa-miR-186-5p,-3.15204279901807,7.17013951768863,-7.60182840028654,5.07237010434775e-07,2.7065646633712e-05,6.43306593283678
hsa-miR-15a-5p,-3.15762856348258,7.70900417553402,-4.87581578407701,0.000121978435264571,0.00168104055487134,0.939954510722186
hsa-miR-203a-3p,-3.20680392384281,7.67652841198665,-6.17515154747481,7.93312471370278e-06,0.000211651699092506,3.67626052036503
hsa-miR-668-3p,-3.24229036738662,9.1741774532434,-10.015945632353,8.82238229063948e-09,1.41225981129391e-06,10.4628427593761
hsa-miR-4528,-3.25052511515745,6.77238288509644,-9.43047497429629,2.20968457124995e-08,2.29917679638557e-06,9.55521805952073
hsa-miR-20a-5p,-3.31567977778453,6.96786536821284,-5.77257588033273,1.81043044860938e-05,0.000393038505799102,2.84874998319544
hsa-miR-126-5p,-3.4433910536128,7.64197599324325,-6.16130463699828,8.15864329216244e-06,0.00021491312267076,3.64814036099041
hsa-miR-16-2-3p,-3.51570982293639,8.2730056048377,-5.76685942566536,1.83203916686751e-05,0.000393038505799102,2.83685508952184
hsa-miR-584-5p,-3.61917388518817,11.2653322784232,-10.0597569322655,8.24924947999687e-09,1.41225981129391e-06,10.5290802809114
hsa-miR-7-5p,-3.72375087570948,11.8397294001711,-6.27171474817807,6.52913162217703e-06,0.000183609768996627,3.87166074454364
hsa-miR-532-5p,-3.758330234438,7.65424224932076,-6.13306753670315,8.63926585395094e-06,0.000224728903025899,3.5907193760088
hsa-miR-183-5p,-3.84031447328501,10.2081644949301,-5.68803326853184,2.15858818440615e-05,0.00044920220117492,2.67243634504213
hsa-miR-107,-3.84575777511698,10.6503846154525,-10.676603153674,3.27442817180785e-09,8.51760628191518e-07,11.4377547370431
hsa-miR-92a-3p,-3.86865980038728,9.92839869964107,-10.0263859380027,8.68212457753329e-09,1.41225981129391e-06,10.4786481369591
hsa-miR-10b-5p,-3.88996871502181,10.2578340494212,-9.51505507226348,1.93055305703509e-08,2.21932138738058e-06,9.68896254380483
hsa-miR-660-5p,-3.89968341983622,7.79173610545962,-9.37834677749005,2.4024575816911e-08,2.38072106071389e-06,9.47233947984344
hsa-miR-224-5p,-3.97734738409964,6.24090089321905,-9.48935660933627,2.01123737358437e-08,2.21932138738058e-06,9.64842133123108
hsa-miR-92b-3p,-4.02524906796328,9.57480089914365,-12.1464746111339,4.21554910031612e-10,1.75451153555157e-07,13.4346990360605
hsa-miR-205-5p,-4.1316650139491,8.48493969107435,-8.38577402980856,1.25707480450188e-07,9.02059540747728e-06,7.82687678553616
hsa-miR-374c-3p,-4.16683314187837,8.7039617435442,-16.3285977802502,3.15709241405106e-12,6.56990931364026e-09,18.0562175891431
hsa-miR-338-5p,-4.34719535560074,7.45786969152513,-7.83328648997925,3.33191740850007e-07,2.03932944914372e-05,6.85347221053894
hsa-miR-151a-3p,-4.35443461453475,10.6895907585476,-8.60728926872272,8.59810223482425e-08,6.62690768543306e-06,8.20542139352519
hsa-miR-155-5p,-4.37555322298697,9.17488276040204,-13.5325277159253,7.25044080718853e-11,5.02938910658644e-08,15.1239588389342
hsa-miR-192-5p,-4.40706863473174,7.83997853582831,-10.4666490191522,4.46446261079822e-09,1.03228296589679e-06,11.1334169963447
hsa-miR-15b-5p,-4.44713699533965,8.1217165893305,-7.6569488489144,4.58632624072043e-07,2.57949862349708e-05,6.53386452396139
hsa-miR-221-3p,-4.67726101314667,9.375171614224,-9.48468153345812,2.02629055070788e-08,2.21932138738058e-06,9.64103714000703
hsa-miR-128-3p,-4.81387167951509,8.00356760734537,-8.92648431530641,5.02776208323731e-08,4.35948870634035e-06,8.73932820305651
hsa-miR-144-5p,-6.51418041576829,8.13424010899808,-12.276885248441,3.54815332223899e-10,1.75451153555157e-07,13.6012281929838
